District,Year,Crime_Type,Total,Source
Gautambudh Nagar,2022,Juvenile SLL,7,NCRB
Gautambudh Nagar,2023,Juvenile SLL,18,NCRB
Gautambudh Nagar,2018,Missing Persons,0,NCRB
Gautambudh Nagar,2019,Missing Persons,0,NCRB
Gautambudh Nagar,2020,Missing Persons,0,NCRB
Gautambudh Nagar,2021,Missing Persons,1077,NCRB
Gautambudh Nagar,2022,Missing Persons,755,NCRB
Gautambudh Nagar,2023,Missing Persons,969,NCRB
Gautambudh Nagar,2016,SLL Crimes,5697,NCRB
Gautambudh Nagar,2018,SLL Crimes,4978,NCRB
Gautambudh Nagar,2019,SLL Crimes,10314,NCRB
Gautambudh Nagar,2020,SLL Crimes,3805,NCRB
Gautambudh Nagar,2021,SLL Crimes,3306,NCRB
Gautambudh Nagar,2022,SLL Crimes,8730,NCRB
Gautambudh Nagar,2023,SLL Crimes,11810,NCRB
Ghaziabad,2014,Assault,781,Kaggle
Ghaziabad,2015,Assault,1185,Kaggle
Ghaziabad,2016,Assault,136,Kaggle
Ghaziabad,2017,Assault,321,Kaggle
Ghaziabad,2018,Assault,132,Kaggle
Ghaziabad,2019,Assault,1043,Kaggle
Ghaziabad,2020,Assault,201,Kaggle
Ghaziabad,2021,Assault,1153,Kaggle
Ghaziabad,2022,Assault,1073,Kaggle
Ghaziabad,2023,Assault,857,Kaggle
Ghaziabad,2014,Burglary,1032,Kaggle
Ghaziabad,2015,Burglary,847,Kaggle
Ghaziabad,2016,Burglary,1040,Kaggle
Ghaziabad,2017,Burglary,774,Kaggle
Ghaziabad,2018,Burglary,1186,Kaggle
Ghaziabad,2019,Burglary,485,Kaggle
Ghaziabad,2020,Burglary,1115,Kaggle
Ghaziabad,2021,Burglary,214,Kaggle
Ghaziabad,2022,Burglary,221,Kaggle
Ghaziabad,2023,Burglary,875,Kaggle
Ghaziabad,2016,Crimes Against Children,257,NCRB
Ghaziabad,2018,Crimes Against Children,141,NCRB
Ghaziabad,2019,Crimes Against Children,881,NCRB
Ghaziabad,2020,Crimes Against Children,231,NCRB
Ghaziabad,2021,Crimes Against Children,271,NCRB
Ghaziabad,2022,Crimes Against Children,360,NCRB
Ghaziabad,2023,Crimes Against Children,383,NCRB
Ghaziabad,2016,Crimes Against SCs,106,NCRB
Ghaziabad,2018,Crimes Against SCs,98,NCRB
Ghaziabad,2019,Crimes Against SCs,94,NCRB
Ghaziabad,2020,Crimes Against SCs,58,NCRB
Ghaziabad,2021,Crimes Against SCs,80,NCRB
Ghaziabad,2022,Crimes Against SCs,134,NCRB
Ghaziabad,2023,Crimes Against SCs,134,NCRB
Ghaziabad,2016,Crimes Against STs,3,NCRB
Ghaziabad,2016,Crimes Against STs,0,NCRB
Ghaziabad,2018,Crimes Against STs,0,NCRB
Ghaziabad,2019,Crimes Against STs,0,NCRB
Ghaziabad,2020,Crimes Against STs,0,NCRB
Ghaziabad,2021,Crimes Against STs,0,NCRB
Ghaziabad,2022,Crimes Against STs,0,NCRB
Ghaziabad,2023,Crimes Against STs,0,NCRB
Ghaziabad,2016,Crimes Against Women,1450,NCRB
Ghaziabad,2018,Crimes Against Women,1538,NCRB
Ghaziabad,2019,Crimes Against Women,1346,NCRB
Ghaziabad,2020,Crimes Against Women,592,NCRB
Ghaziabad,2021,Crimes Against Women,1082,NCRB
Ghaziabad,2022,Crimes Against Women,1597,NCRB
Ghaziabad,2023,Crimes Against Women,1686,NCRB
Ghaziabad,2018,Cyber Crimes,234,NCRB
Ghaziabad,2019,Cyber Crimes,544,NCRB
Ghaziabad,2020,Cyber Crimes,896,NCRB
Ghaziabad,2021,Cyber Crimes,558,NCRB
Ghaziabad,2022,Cyber Crimes,810,NCRB
Ghaziabad,2023,Cyber Crimes,1097,NCRB
Ghaziabad,2014,Cybercrime,122,Kaggle
Ghaziabad,2015,Cybercrime,1034,Kaggle
Ghaziabad,2016,Cybercrime,187,Kaggle
Ghaziabad,2017,Cybercrime,1010,Kaggle
Ghaziabad,2018,Cybercrime,127,Kaggle
Ghaziabad,2019,Cybercrime,1024,Kaggle
Ghaziabad,2020,Cybercrime,408,Kaggle
Ghaziabad,2021,Cybercrime,326,Kaggle
Ghaziabad,2022,Cybercrime,1186,Kaggle
Ghaziabad,2023,Cybercrime,766,Kaggle
Ghaziabad,2014,Dowry Deaths,269,Kaggle
Ghaziabad,2015,Dowry Deaths,882,Kaggle
Ghaziabad,2016,Dowry Deaths,99,Kaggle
Ghaziabad,2017,Dowry Deaths,863,Kaggle
Ghaziabad,2018,Dowry Deaths,1096,Kaggle
Ghaziabad,2019,Dowry Deaths,560,Kaggle
Ghaziabad,2020,Dowry Deaths,88,Kaggle
Ghaziabad,2021,Dowry Deaths,807,Kaggle
Ghaziabad,2022,Dowry Deaths,220,Kaggle
Ghaziabad,2023,Dowry Deaths,885,Kaggle
Ghaziabad,2014,Fraud,187,Kaggle
Ghaziabad,2015,Fraud,1059,Kaggle
Ghaziabad,2016,Fraud,301,Kaggle
Ghaziabad,2017,Fraud,654,Kaggle
Ghaziabad,2018,Fraud,1117,Kaggle
Ghaziabad,2019,Fraud,83,Kaggle
Ghaziabad,2020,Fraud,627,Kaggle
Ghaziabad,2021,Fraud,875,Kaggle
Ghaziabad,2022,Fraud,85,Kaggle
Ghaziabad,2023,Fraud,492,Kaggle
Ghaziabad,2016,IPC Crimes,10939,NCRB
Ghaziabad,2018,IPC Crimes,15250,NCRB
Ghaziabad,2019,IPC Crimes,12690,NCRB
Ghaziabad,2020,IPC Crimes,11380,NCRB
Ghaziabad,2021,IPC Crimes,18154,NCRB
Ghaziabad,2022,IPC Crimes,14704,NCRB
Ghaziabad,2023,IPC Crimes,14589,NCRB
Ghaziabad,2018,Juvenile IPC,0,NCRB
Ghaziabad,2019,Juvenile IPC,0,NCRB
Ghaziabad,2020,Juvenile IPC,0,NCRB
Ghaziabad,2021,Juvenile IPC,0,NCRB
Ghaziabad,2022,Juvenile IPC,0,NCRB
Ghaziabad,2023,Juvenile IPC,0,NCRB
Ghaziabad,2018,Juvenile SLL,0,NCRB
Ghaziabad,2019,Juvenile SLL,0,NCRB
Ghaziabad,2020,Juvenile SLL,0,NCRB
Ghaziabad,2021,Juvenile SLL,0,NCRB
Ghaziabad,2022,Juvenile SLL,0,NCRB
Ghaziabad,2023,Juvenile SLL,0,NCRB
Ghaziabad,2014,Kidnapping,324,Kaggle
Ghaziabad,2015,Kidnapping,650,Kaggle
Ghaziabad,2016,Kidnapping,930,Kaggle
Ghaziabad,2017,Kidnapping,237,Kaggle
Ghaziabad,2018,Kidnapping,375,Kaggle
Ghaziabad,2019,Kidnapping,811,Kaggle
Ghaziabad,2020,Kidnapping,1139,Kaggle
Ghaziabad,2021,Kidnapping,984,Kaggle
Ghaziabad,2022,Kidnapping,353,Kaggle
Ghaziabad,2023,Kidnapping,325,Kaggle
Ghaziabad,2018,Missing Persons,0,NCRB
Ghaziabad,2019,Missing Persons,0,NCRB
Ghaziabad,2020,Missing Persons,0,NCRB
Ghaziabad,2021,Missing Persons,442,NCRB
Ghaziabad,2022,Missing Persons,446,NCRB
Ghaziabad,2023,Missing Persons,647,NCRB
Ghaziabad,2014,Murder,837,Kaggle
Ghaziabad,2015,Murder,537,Kaggle
Ghaziabad,2016,Murder,814,Kaggle
Ghaziabad,2017,Murder,627,Kaggle
Ghaziabad,2018,Murder,1031,Kaggle
Ghaziabad,2019,Murder,1010,Kaggle
Ghaziabad,2020,Murder,43,Kaggle
Ghaziabad,2021,Murder,615,Kaggle
Ghaziabad,2022,Murder,809,Kaggle
Ghaziabad,2023,Murder,585,Kaggle
Ghaziabad,2014,Rape,632,Kaggle
Ghaziabad,2015,Rape,382,Kaggle
Ghaziabad,2016,Rape,835,Kaggle
Ghaziabad,2017,Rape,811,Kaggle
Ghaziabad,2018,Rape,164,Kaggle
Ghaziabad,2019,Rape,600,Kaggle
Ghaziabad,2020,Rape,818,Kaggle
Ghaziabad,2021,Rape,943,Kaggle
Ghaziabad,2022,Rape,1097,Kaggle
Ghaziabad,2023,Rape,815,Kaggle
Ghaziabad,2014,Robbery,1199,Kaggle
Ghaziabad,2015,Robbery,148,Kaggle
Ghaziabad,2016,Robbery,416,Kaggle
Ghaziabad,2017,Robbery,426,Kaggle
Ghaziabad,2018,Robbery,537,Kaggle
Ghaziabad,2019,Robbery,383,Kaggle
Ghaziabad,2020,Robbery,619,Kaggle
Ghaziabad,2021,Robbery,597,Kaggle
Ghaziabad,2022,Robbery,573,Kaggle
Ghaziabad,2023,Robbery,1047,Kaggle
Ghaziabad,2016,SLL Crimes,8119,NCRB
Ghaziabad,2018,SLL Crimes,6179,NCRB
Ghaziabad,2019,SLL Crimes,7280,NCRB
Ghaziabad,2020,SLL Crimes,7650,NCRB
Ghaziabad,2021,SLL Crimes,6614,NCRB
Ghaziabad,2022,SLL Crimes,5252,NCRB
Ghaziabad,2023,SLL Crimes,3245,NCRB
Ghaziabad,2014,Theft,1160,Kaggle
Ghaziabad,2015,Theft,580,Kaggle
Ghaziabad,2016,Theft,1121,Kaggle
Ghaziabad,2017,Theft,1181,Kaggle
Ghaziabad,2018,Theft,613,Kaggle
Ghaziabad,2019,Theft,189,Kaggle
Ghaziabad,2020,Theft,157,Kaggle
Ghaziabad,2021,Theft,504,Kaggle
Ghaziabad,2022,Theft,62,Kaggle
Ghaziabad,2023,Theft,574,Kaggle
Ghazipur,2016,Crimes Against Children,188,NCRB
Ghazipur,2018,Crimes Against Children,609,NCRB
Ghazipur,2019,Crimes Against Children,361,NCRB
Ghazipur,2020,Crimes Against Children,228,NCRB
Ghazipur,2021,Crimes Against Children,337,NCRB
Ghazipur,2022,Crimes Against Children,323,NCRB
Ghazipur,2023,Crimes Against Children,575,NCRB
Ghazipur,2016,Crimes Against SCs,161,NCRB
Ghazipur,2018,Crimes Against SCs,224,NCRB
Ghazipur,2019,Crimes Against SCs,162,NCRB
Ghazipur,2020,Crimes Against SCs,252,NCRB
Ghazipur,2021,Crimes Against SCs,195,NCRB
Ghazipur,2022,Crimes Against SCs,249,NCRB
Ghazipur,2023,Crimes Against SCs,188,NCRB
Ghazipur,2016,Crimes Against STs,12,NCRB
Ghazipur,2016,Crimes Against STs,0,NCRB
Ghazipur,2018,Crimes Against STs,0,NCRB
Ghazipur,2019,Crimes Against STs,0,NCRB
Ghazipur,2020,Crimes Against STs,0,NCRB
Ghazipur,2021,Crimes Against STs,0,NCRB
Ghazipur,2022,Crimes Against STs,0,NCRB
Ghazipur,2023,Crimes Against STs,0,NCRB
Ghazipur,2016,Crimes Against Women,445,NCRB
Ghazipur,2018,Crimes Against Women,745,NCRB
Ghazipur,2019,Crimes Against Women,651,NCRB
Ghazipur,2020,Crimes Against Women,696,NCRB
Ghazipur,2021,Crimes Against Women,773,NCRB
Ghazipur,2022,Crimes Against Women,840,NCRB
Ghazipur,2023,Crimes Against Women,723,NCRB
Ghazipur,2018,Cyber Crimes,52,NCRB
Ghazipur,2019,Cyber Crimes,71,NCRB
Ghazipur,2020,Cyber Crimes,83,NCRB
Ghazipur,2021,Cyber Crimes,73,NCRB
Ghazipur,2022,Cyber Crimes,147,NCRB
Ghazipur,2023,Cyber Crimes,91,NCRB
Ghazipur,2016,IPC Crimes,2414,NCRB
Ghazipur,2018,IPC Crimes,3481,NCRB
Ghazipur,2019,IPC Crimes,3144,NCRB
Ghazipur,2020,IPC Crimes,6415,NCRB
Ghazipur,2021,IPC Crimes,5215,NCRB
Ghazipur,2022,IPC Crimes,4779,NCRB
Ghazipur,2023,IPC Crimes,4329,NCRB
Ghazipur,2018,Juvenile IPC,0,NCRB
Ghazipur,2019,Juvenile IPC,75,NCRB
Ghazipur,2020,Juvenile IPC,177,NCRB
Ghazipur,2021,Juvenile IPC,96,NCRB
Ghazipur,2022,Juvenile IPC,113,NCRB
Ghazipur,2023,Juvenile IPC,86,NCRB
Ghazipur,2018,Juvenile SLL,0,NCRB
Ghazipur,2019,Juvenile SLL,7,NCRB
Ghazipur,2020,Juvenile SLL,27,NCRB
Ghazipur,2021,Juvenile SLL,18,NCRB
Ghazipur,2022,Juvenile SLL,24,NCRB
Ghazipur,2023,Juvenile SLL,16,NCRB
Ghazipur,2018,Missing Persons,0,NCRB
Ghazipur,2019,Missing Persons,0,NCRB
Ghazipur,2020,Missing Persons,0,NCRB
Ghazipur,2021,Missing Persons,26,NCRB
Ghazipur,2022,Missing Persons,427,NCRB
Ghazipur,2023,Missing Persons,179,NCRB
Ghazipur,2016,SLL Crimes,1089,NCRB
Ghazipur,2018,SLL Crimes,1642,NCRB
Ghazipur,2019,SLL Crimes,1864,NCRB
Ghazipur,2020,SLL Crimes,1590,NCRB
Ghazipur,2021,SLL Crimes,1571,NCRB
Ghazipur,2022,SLL Crimes,1695,NCRB
Ghazipur,2023,SLL Crimes,5747,NCRB
Gonda,2016,Crimes Against Children,181,NCRB
Gonda,2018,Crimes Against Children,159,NCRB
Gonda,2019,Crimes Against Children,202,NCRB
Gonda,2020,Crimes Against Children,189,NCRB
Gonda,2021,Crimes Against Children,120,NCRB
Gonda,2022,Crimes Against Children,303,NCRB
Gonda,2023,Crimes Against Children,282,NCRB
Gonda,2016,Crimes Against SCs,174,NCRB
Gonda,2018,Crimes Against SCs,349,NCRB
Gonda,2019,Crimes Against SCs,245,NCRB
Gonda,2020,Crimes Against SCs,282,NCRB
Gonda,2021,Crimes Against SCs,200,NCRB
Gonda,2022,Crimes Against SCs,257,NCRB
Gonda,2023,Crimes Against SCs,295,NCRB
Gonda,2016,Crimes Against STs,0,NCRB
Gonda,2016,Crimes Against STs,0,NCRB
Gonda,2018,Crimes Against STs,0,NCRB
Gonda,2019,Crimes Against STs,0,NCRB
Gonda,2020,Crimes Against STs,0,NCRB
Gonda,2021,Crimes Against STs,0,NCRB
Gonda,2022,Crimes Against STs,0,NCRB
Gonda,2023,Crimes Against STs,0,NCRB
Gonda,2016,Crimes Against Women,616,NCRB
Gonda,2018,Crimes Against Women,466,NCRB
Gonda,2019,Crimes Against Women,838,NCRB
Gonda,2020,Crimes Against Women,602,NCRB
Gonda,2021,Crimes Against Women,454,NCRB
Gonda,2022,Crimes Against Women,852,NCRB
Gonda,2023,Crimes Against Women,1016,NCRB
Gonda,2018,Cyber Crimes,46,NCRB
Gonda,2019,Cyber Crimes,56,NCRB
Gonda,2020,Cyber Crimes,56,NCRB
Gonda,2021,Cyber Crimes,43,NCRB
Gonda,2022,Cyber Crimes,85,NCRB
Gonda,2023,Cyber Crimes,62,NCRB
Gonda,2016,IPC Crimes,2754,NCRB
Gonda,2018,IPC Crimes,3017,NCRB
Gonda,2019,IPC Crimes,3012,NCRB
Gonda,2020,IPC Crimes,3049,NCRB
Gonda,2021,IPC Crimes,2657,NCRB
Gonda,2022,IPC Crimes,4943,NCRB
Gonda,2023,IPC Crimes,6602,NCRB
Gonda,2018,Juvenile IPC,0,NCRB
Gonda,2019,Juvenile IPC,0,NCRB
Gonda,2020,Juvenile IPC,0,NCRB
Gonda,2021,Juvenile IPC,0,NCRB
Gonda,2022,Juvenile IPC,0,NCRB
Gonda,2023,Juvenile IPC,47,NCRB
Gonda,2018,Juvenile SLL,0,NCRB
Gonda,2019,Juvenile SLL,0,NCRB
Gonda,2020,Juvenile SLL,0,NCRB
Gonda,2021,Juvenile SLL,0,NCRB
Gonda,2022,Juvenile SLL,0,NCRB
Gonda,2023,Juvenile SLL,8,NCRB
Gonda,2018,Missing Persons,0,NCRB
Gonda,2019,Missing Persons,0,NCRB
Gonda,2020,Missing Persons,0,NCRB
Gonda,2021,Missing Persons,111,NCRB
Gonda,2022,Missing Persons,111,NCRB
Gonda,2023,Missing Persons,327,NCRB
Gonda,2016,SLL Crimes,2231,NCRB
Gonda,2018,SLL Crimes,2117,NCRB
Gonda,2019,SLL Crimes,3899,NCRB
Gonda,2020,SLL Crimes,4642,NCRB
Gonda,2021,SLL Crimes,3957,NCRB
Gonda,2022,SLL Crimes,4853,NCRB
Gonda,2023,SLL Crimes,4062,NCRB
Gorakhpur,2014,Assault,1068,Kaggle
Gorakhpur,2015,Assault,908,Kaggle
Gorakhpur,2016,Assault,1014,Kaggle
Gorakhpur,2017,Assault,1066,Kaggle
Gorakhpur,2018,Assault,206,Kaggle
Gorakhpur,2019,Assault,352,Kaggle
Gorakhpur,2020,Assault,53,Kaggle
Gorakhpur,2021,Assault,472,Kaggle
Gorakhpur,2022,Assault,461,Kaggle
Gorakhpur,2023,Assault,1103,Kaggle
Gorakhpur,2014,Burglary,149,Kaggle
Gorakhpur,2015,Burglary,481,Kaggle
Gorakhpur,2016,Burglary,990,Kaggle
Gorakhpur,2017,Burglary,383,Kaggle
Gorakhpur,2018,Burglary,55,Kaggle
Gorakhpur,2019,Burglary,334,Kaggle
Gorakhpur,2020,Burglary,267,Kaggle
Gorakhpur,2021,Burglary,534,Kaggle
Gorakhpur,2022,Burglary,530,Kaggle
Gorakhpur,2023,Burglary,315,Kaggle
Gorakhpur,2016,Crimes Against Children,299,NCRB
Gorakhpur,2018,Crimes Against Children,415,NCRB
Gorakhpur,2019,Crimes Against Children,234,NCRB
Gorakhpur,2020,Crimes Against Children,16,NCRB
Gorakhpur,2021,Crimes Against Children,501,NCRB
Gorakhpur,2022,Crimes Against Children,733,NCRB
Gorakhpur,2023,Crimes Against Children,514,NCRB
Gorakhpur,2016,Crimes Against SCs,315,NCRB
Gorakhpur,2018,Crimes Against SCs,324,NCRB
Gorakhpur,2019,Crimes Against SCs,283,NCRB
Gorakhpur,2020,Crimes Against SCs,316,NCRB
Gorakhpur,2021,Crimes Against SCs,286,NCRB
Gorakhpur,2022,Crimes Against SCs,428,NCRB
Gorakhpur,2023,Crimes Against SCs,465,NCRB
Gorakhpur,2016,Crimes Against STs,3,NCRB
Gorakhpur,2016,Crimes Against STs,0,NCRB
Gorakhpur,2018,Crimes Against STs,0,NCRB
Gorakhpur,2019,Crimes Against STs,0,NCRB
Gorakhpur,2020,Crimes Against STs,0,NCRB
Gorakhpur,2021,Crimes Against STs,0,NCRB
Gorakhpur,2022,Crimes Against STs,0,NCRB
Gorakhpur,2023,Crimes Against STs,0,NCRB
Gorakhpur,2016,Crimes Against Women,1192,NCRB
Gorakhpur,2018,Crimes Against Women,1687,NCRB
Gorakhpur,2019,Crimes Against Women,1440,NCRB
Gorakhpur,2020,Crimes Against Women,896,NCRB
Gorakhpur,2021,Crimes Against Women,1805,NCRB
Gorakhpur,2022,Crimes Against Women,1579,NCRB
Gorakhpur,2023,Crimes Against Women,2597,NCRB
Gorakhpur,2018,Cyber Crimes,312,NCRB
Gorakhpur,2019,Cyber Crimes,576,NCRB
Gorakhpur,2020,Cyber Crimes,203,NCRB
Gorakhpur,2021,Cyber Crimes,169,NCRB
Gorakhpur,2022,Cyber Crimes,222,NCRB
Gorakhpur,2023,Cyber Crimes,230,NCRB
Gorakhpur,2014,Cybercrime,465,Kaggle
Gorakhpur,2015,Cybercrime,73,Kaggle
Gorakhpur,2016,Cybercrime,736,Kaggle
Gorakhpur,2017,Cybercrime,256,Kaggle
Gorakhpur,2018,Cybercrime,911,Kaggle
Gorakhpur,2019,Cybercrime,156,Kaggle
Gorakhpur,2020,Cybercrime,1021,Kaggle
Gorakhpur,2021,Cybercrime,517,Kaggle
Gorakhpur,2022,Cybercrime,438,Kaggle
Gorakhpur,2023,Cybercrime,998,Kaggle
Gorakhpur,2014,Dowry Deaths,1019,Kaggle
Gorakhpur,2015,Dowry Deaths,264,Kaggle
Gorakhpur,2016,Dowry Deaths,786,Kaggle
Gorakhpur,2017,Dowry Deaths,1050,Kaggle
Gorakhpur,2018,Dowry Deaths,535,Kaggle
Gorakhpur,2019,Dowry Deaths,1041,Kaggle
Gorakhpur,2020,Dowry Deaths,54,Kaggle
Gorakhpur,2021,Dowry Deaths,370,Kaggle
Gorakhpur,2022,Dowry Deaths,864,Kaggle
Gorakhpur,2023,Dowry Deaths,28,Kaggle
Gorakhpur,2014,Fraud,612,Kaggle
Gorakhpur,2015,Fraud,715,Kaggle
Gorakhpur,2016,Fraud,724,Kaggle
Gorakhpur,2017,Fraud,408,Kaggle
Gorakhpur,2018,Fraud,676,Kaggle
Gorakhpur,2019,Fraud,934,Kaggle
Gorakhpur,2020,Fraud,689,Kaggle
Gorakhpur,2021,Fraud,1028,Kaggle
Gorakhpur,2022,Fraud,927,Kaggle
Gorakhpur,2023,Fraud,618,Kaggle
Gorakhpur,2016,IPC Crimes,6409,NCRB
Gorakhpur,2018,IPC Crimes,7847,NCRB
Gorakhpur,2019,IPC Crimes,7187,NCRB
Gorakhpur,2020,IPC Crimes,10745,NCRB
Gorakhpur,2021,IPC Crimes,7209,NCRB
Gorakhpur,2022,IPC Crimes,12042,NCRB
Gorakhpur,2023,IPC Crimes,15877,NCRB
Gorakhpur,2018,Juvenile IPC,0,NCRB
Gorakhpur,2019,Juvenile IPC,0,NCRB
Gorakhpur,2020,Juvenile IPC,0,NCRB
Gorakhpur,2021,Juvenile IPC,0,NCRB
Gorakhpur,2022,Juvenile IPC,0,NCRB
Gorakhpur,2023,Juvenile IPC,0,NCRB
Gorakhpur,2018,Juvenile SLL,0,NCRB
Gorakhpur,2019,Juvenile SLL,0,NCRB
Gorakhpur,2020,Juvenile SLL,0,NCRB
Gorakhpur,2021,Juvenile SLL,0,NCRB
Gorakhpur,2022,Juvenile SLL,0,NCRB
Gorakhpur,2023,Juvenile SLL,0,NCRB
Gorakhpur,2014,Kidnapping,221,Kaggle
Gorakhpur,2015,Kidnapping,107,Kaggle
Gorakhpur,2016,Kidnapping,724,Kaggle
Gorakhpur,2017,Kidnapping,1173,Kaggle
Gorakhpur,2018,Kidnapping,1121,Kaggle
Gorakhpur,2019,Kidnapping,511,Kaggle
Gorakhpur,2020,Kidnapping,757,Kaggle
Gorakhpur,2021,Kidnapping,126,Kaggle
Gorakhpur,2022,Kidnapping,293,Kaggle
Gorakhpur,2023,Kidnapping,836,Kaggle
Gorakhpur,2018,Missing Persons,0,NCRB
Gorakhpur,2019,Missing Persons,0,NCRB
Gorakhpur,2020,Missing Persons,0,NCRB
Gorakhpur,2021,Missing Persons,0,NCRB
Gorakhpur,2022,Missing Persons,272,NCRB
Gorakhpur,2023,Missing Persons,0,NCRB
Gorakhpur,2014,Murder,571,Kaggle
Gorakhpur,2015,Murder,719,Kaggle
Gorakhpur,2016,Murder,157,Kaggle
Gorakhpur,2017,Murder,108,Kaggle
Gorakhpur,2018,Murder,624,Kaggle
Gorakhpur,2019,Murder,875,Kaggle
Gorakhpur,2020,Murder,615,Kaggle
Gorakhpur,2021,Murder,691,Kaggle
Gorakhpur,2022,Murder,1189,Kaggle
Gorakhpur,2023,Murder,282,Kaggle
Gorakhpur,2014,Rape,891,Kaggle
Gorakhpur,2015,Rape,454,Kaggle
Gorakhpur,2016,Rape,85,Kaggle
Gorakhpur,2017,Rape,1164,Kaggle
Gorakhpur,2018,Rape,456,Kaggle
Gorakhpur,2019,Rape,962,Kaggle
Gorakhpur,2020,Rape,1006,Kaggle
Gorakhpur,2021,Rape,241,Kaggle
Gorakhpur,2022,Rape,854,Kaggle
Gorakhpur,2023,Rape,974,Kaggle
Gorakhpur,2014,Robbery,497,Kaggle
Gorakhpur,2015,Robbery,372,Kaggle
Gorakhpur,2016,Robbery,950,Kaggle
Gorakhpur,2017,Robbery,647,Kaggle
Gorakhpur,2018,Robbery,837,Kaggle
Gorakhpur,2019,Robbery,116,Kaggle
Gorakhpur,2020,Robbery,775,Kaggle
Gorakhpur,2021,Robbery,84,Kaggle
Gorakhpur,2022,Robbery,382,Kaggle
Gorakhpur,2023,Robbery,1011,Kaggle
Gorakhpur,2016,SLL Crimes,4342,NCRB
Gorakhpur,2018,SLL Crimes,4616,NCRB
Gorakhpur,2019,SLL Crimes,4426,NCRB
Gorakhpur,2020,SLL Crimes,13100,NCRB
Gorakhpur,2021,SLL Crimes,3540,NCRB
Gorakhpur,2022,SLL Crimes,3081,NCRB
Gorakhpur,2023,SLL Crimes,4851,NCRB
Gorakhpur,2014,Theft,315,Kaggle
Gorakhpur,2015,Theft,843,Kaggle
Gorakhpur,2016,Theft,299,Kaggle
Gorakhpur,2017,Theft,1029,Kaggle
Gorakhpur,2018,Theft,808,Kaggle
Gorakhpur,2019,Theft,136,Kaggle
Gorakhpur,2020,Theft,1026,Kaggle
Gorakhpur,2021,Theft,951,Kaggle
Gorakhpur,2022,Theft,151,Kaggle
Gorakhpur,2023,Theft,335,Kaggle
Hamirpur,2016,Crimes Against Children,185,NCRB
Hamirpur,2018,Crimes Against Children,195,NCRB
Hamirpur,2019,Crimes Against Children,140,NCRB
Hamirpur,2020,Crimes Against Children,165,NCRB
Hamirpur,2021,Crimes Against Children,166,NCRB
Hamirpur,2022,Crimes Against Children,138,NCRB
Hamirpur,2023,Crimes Against Children,146,NCRB
Hamirpur,2016,Crimes Against SCs,94,NCRB
Hamirpur,2018,Crimes Against SCs,139,NCRB
Hamirpur,2019,Crimes Against SCs,137,NCRB
Hamirpur,2020,Crimes Against SCs,142,NCRB
Hamirpur,2021,Crimes Against SCs,145,NCRB
Hamirpur,2022,Crimes Against SCs,129,NCRB
Hamirpur,2023,Crimes Against SCs,165,NCRB
Hamirpur,2016,Crimes Against STs,57,NCRB
Hamirpur,2016,Crimes Against STs,0,NCRB
Hamirpur,2018,Crimes Against STs,0,NCRB
Hamirpur,2019,Crimes Against STs,0,NCRB
Hamirpur,2020,Crimes Against STs,0,NCRB
Hamirpur,2021,Crimes Against STs,0,NCRB
Hamirpur,2022,Crimes Against STs,0,NCRB
Hamirpur,2023,Crimes Against STs,0,NCRB
Hamirpur,2016,Crimes Against Women,335,NCRB
Hamirpur,2018,Crimes Against Women,326,NCRB
Hamirpur,2019,Crimes Against Women,426,NCRB
Hamirpur,2020,Crimes Against Women,310,NCRB
Hamirpur,2021,Crimes Against Women,332,NCRB
Hamirpur,2022,Crimes Against Women,414,NCRB
Hamirpur,2023,Crimes Against Women,489,NCRB
Hamirpur,2018,Cyber Crimes,7,NCRB
Hamirpur,2019,Cyber Crimes,29,NCRB
Hamirpur,2020,Cyber Crimes,30,NCRB
Hamirpur,2021,Cyber Crimes,23,NCRB
Hamirpur,2022,Cyber Crimes,40,NCRB
Hamirpur,2023,Cyber Crimes,29,NCRB
Hamirpur,2016,IPC Crimes,1454,NCRB
Hamirpur,2018,IPC Crimes,1677,NCRB
Hamirpur,2019,IPC Crimes,1458,NCRB
Hamirpur,2020,IPC Crimes,1888,NCRB
Hamirpur,2021,IPC Crimes,2014,NCRB
Hamirpur,2022,IPC Crimes,2718,NCRB
Hamirpur,2023,IPC Crimes,3406,NCRB
Hamirpur,2018,Juvenile IPC,10,NCRB
Hamirpur,2019,Juvenile IPC,8,NCRB
Hamirpur,2020,Juvenile IPC,7,NCRB
Hamirpur,2021,Juvenile IPC,11,NCRB
Hamirpur,2022,Juvenile IPC,0,NCRB
Hamirpur,2023,Juvenile IPC,0,NCRB
Hamirpur,2018,Juvenile SLL,0,NCRB
Hamirpur,2019,Juvenile SLL,0,NCRB
Hamirpur,2020,Juvenile SLL,3,NCRB
Hamirpur,2021,Juvenile SLL,4,NCRB
Hamirpur,2022,Juvenile SLL,0,NCRB
Hamirpur,2023,Juvenile SLL,0,NCRB
Hamirpur,2018,Missing Persons,0,NCRB
Hamirpur,2019,Missing Persons,0,NCRB
Hamirpur,2020,Missing Persons,0,NCRB
Hamirpur,2021,Missing Persons,118,NCRB
Hamirpur,2022,Missing Persons,186,NCRB
Hamirpur,2023,Missing Persons,266,NCRB
Hamirpur,2016,SLL Crimes,1145,NCRB
Hamirpur,2018,SLL Crimes,1862,NCRB
Hamirpur,2019,SLL Crimes,2328,NCRB
Hamirpur,2020,SLL Crimes,2057,NCRB
